GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006
Id,Id2,Geography,Total:,Urban:,Urban: - Inside urbanized areas,Urban: - Inside urban clusters,Rural,Not defined for this file
1500000US245101512001,245101512001,"Block Group 1, Census Tract 1512, Baltimore city, Maryland",1630,1630,1630,0,0,0
1500000US245101512002,245101512002,"Block Group 2, Census Tract 1512, Baltimore city, Maryland",385,385,385,0,0,0
1500000US245101512003,245101512003,"Block Group 3, Census Tract 1512, Baltimore city, Maryland",815,815,815,0,0,0
1500000US245101512004,245101512004,"Block Group 4, Census Tract 1512, Baltimore city, Maryland",564,564,564,0,0,0
1500000US245101512005,245101512005,"Block Group 5, Census Tract 1512, Baltimore city, Maryland",821,821,821,0,0,0
1500000US245101513001,245101513001,"Block Group 1, Census Tract 1513, Baltimore city, Maryland",1418,1418,1418,0,0,0
1500000US245101513002,245101513002,"Block Group 2, Census Tract 1513, Baltimore city, Maryland",910,910,910,0,0,0
1500000US245101513003,245101513003,"Block Group 3, Census Tract 1513, Baltimore city, Maryland",422,422,422,0,0,0
1500000US245101513004,245101513004,"Block Group 4, Census Tract 1513, Baltimore city, Maryland",968,968,968,0,0,0
1500000US245101513005,245101513005,"Block Group 5, Census Tract 1513, Baltimore city, Maryland",828,828,828,0,0,0
1500000US245101601001,245101601001,"Block Group 1, Census Tract 1601, Baltimore city, Maryland",319,319,319,0,0,0
1500000US245101601002,245101601002,"Block Group 2, Census Tract 1601, Baltimore city, Maryland",364,364,364,0,0,0
1500000US245101601003,245101601003,"Block Group 3, Census Tract 1601, Baltimore city, Maryland",1029,1029,1029,0,0,0
1500000US245101601004,245101601004,"Block Group 4, Census Tract 1601, Baltimore city, Maryland",676,676,676,0,0,0
1500000US245101602001,245101602001,"Block Group 1, Census Tract 1602, Baltimore city, Maryland",1186,1186,1186,0,0,0
1500000US245101602002,245101602002,"Block Group 2, Census Tract 1602, Baltimore city, Maryland",435,435,435,0,0,0
1500000US245101602003,245101602003,"Block Group 3, Census Tract 1602, Baltimore city, Maryland",894,894,894,0,0,0
1500000US245101603001,245101603001,"Block Group 1, Census Tract 1603, Baltimore city, Maryland",941,941,941,0,0,0
1500000US245101603002,245101603002,"Block Group 2, Census Tract 1603, Baltimore city, Maryland",617,617,617,0,0,0
1500000US245101604001,245101604001,"Block Group 1, Census Tract 1604, Baltimore city, Maryland",473,473,473,0,0,0
1500000US245101604002,245101604002,"Block Group 2, Census Tract 1604, Baltimore city, Maryland",886,886,886,0,0,0
1500000US245101604003,245101604003,"Block Group 3, Census Tract 1604, Baltimore city, Maryland",508,508,508,0,0,0
1500000US245101604004,245101604004,"Block Group 4, Census Tract 1604, Baltimore city, Maryland",658,658,658,0,0,0
1500000US245101605001,245101605001,"Block Group 1, Census Tract 1605, Baltimore city, Maryland",1043,1043,1043,0,0,0
1500000US245101605002,245101605002,"Block Group 2, Census Tract 1605, Baltimore city, Maryland",734,734,734,0,0,0
1500000US245101605003,245101605003,"Block Group 3, Census Tract 1605, Baltimore city, Maryland",680,680,680,0,0,0
1500000US245101605004,245101605004,"Block Group 4, Census Tract 1605, Baltimore city, Maryland",863,863,863,0,0,0
1500000US245101605005,245101605005,"Block Group 5, Census Tract 1605, Baltimore city, Maryland",925,925,925,0,0,0
1500000US245101606001,245101606001,"Block Group 1, Census Tract 1606, Baltimore city, Maryland",524,524,524,0,0,0
1500000US245101606002,245101606002,"Block Group 2, Census Tract 1606, Baltimore city, Maryland",941,941,941,0,0,0
1500000US245101606003,245101606003,"Block Group 3, Census Tract 1606, Baltimore city, Maryland",713,713,713,0,0,0
1500000US245101606004,245101606004,"Block Group 4, Census Tract 1606, Baltimore city, Maryland",707,707,707,0,0,0
1500000US245101606005,245101606005,"Block Group 5, Census Tract 1606, Baltimore city, Maryland",624,624,624,0,0,0
1500000US245101607001,245101607001,"Block Group 1, Census Tract 1607, Baltimore city, Maryland",601,601,601,0,0,0
1500000US245101607002,245101607002,"Block Group 2, Census Tract 1607, Baltimore city, Maryland",892,892,892,0,0,0
1500000US245101607003,245101607003,"Block Group 3, Census Tract 1607, Baltimore city, Maryland",701,701,701,0,0,0
1500000US245101607004,245101607004,"Block Group 4, Census Tract 1607, Baltimore city, Maryland",1494,1494,1494,0,0,0
1500000US245101607005,245101607005,"Block Group 5, Census Tract 1607, Baltimore city, Maryland",531,531,531,0,0,0
1500000US245101607006,245101607006,"Block Group 6, Census Tract 1607, Baltimore city, Maryland",637,637,637,0,0,0
1500000US245101607007,245101607007,"Block Group 7, Census Tract 1607, Baltimore city, Maryland",759,759,759,0,0,0
1500000US245101608011,245101608011,"Block Group 1, Census Tract 1608.01, Baltimore city, Maryland",1244,1244,1244,0,0,0
1500000US245101608012,245101608012,"Block Group 2, Census Tract 1608.01, Baltimore city, Maryland",626,626,626,0,0,0
1500000US245101608013,245101608013,"Block Group 3, Census Tract 1608.01, Baltimore city, Maryland",654,654,654,0,0,0
1500000US245101608014,245101608014,"Block Group 4, Census Tract 1608.01, Baltimore city, Maryland",757,757,757,0,0,0
1500000US245101608021,245101608021,"Block Group 1, Census Tract 1608.02, Baltimore city, Maryland",1084,1084,1084,0,0,0
1500000US245101608022,245101608022,"Block Group 2, Census Tract 1608.02, Baltimore city, Maryland",841,841,841,0,0,0
1500000US245101608023,245101608023,"Block Group 3, Census Tract 1608.02, Baltimore city, Maryland",1120,1120,1120,0,0,0
1500000US245101701001,245101701001,"Block Group 1, Census Tract 1701, Baltimore city, Maryland",967,967,967,0,0,0
1500000US245101701002,245101701002,"Block Group 2, Census Tract 1701, Baltimore city, Maryland",635,635,635,0,0,0
1500000US245101702001,245101702001,"Block Group 1, Census Tract 1702, Baltimore city, Maryland",1922,1922,1922,0,0,0
1500000US245101702002,245101702002,"Block Group 2, Census Tract 1702, Baltimore city, Maryland",712,712,712,0,0,0
1500000US245101702003,245101702003,"Block Group 3, Census Tract 1702, Baltimore city, Maryland",511,511,511,0,0,0
1500000US245101703001,245101703001,"Block Group 1, Census Tract 1703, Baltimore city, Maryland",968,968,968,0,0,0
1500000US245101703002,245101703002,"Block Group 2, Census Tract 1703, Baltimore city, Maryland",1043,1043,1043,0,0,0
1500000US245101801001,245101801001,"Block Group 1, Census Tract 1801, Baltimore city, Maryland",1125,1125,1125,0,0,0
1500000US245101801002,245101801002,"Block Group 2, Census Tract 1801, Baltimore city, Maryland",1075,1075,1075,0,0,0
1500000US245101802001,245101802001,"Block Group 1, Census Tract 1802, Baltimore city, Maryland",495,495,495,0,0,0
1500000US245101802002,245101802002,"Block Group 2, Census Tract 1802, Baltimore city, Maryland",482,482,482,0,0,0
1500000US245101803001,245101803001,"Block Group 1, Census Tract 1803, Baltimore city, Maryland",679,679,679,0,0,0
1500000US245101803002,245101803002,"Block Group 2, Census Tract 1803, Baltimore city, Maryland",1230,1230,1230,0,0,0
1500000US245101901001,245101901001,"Block Group 1, Census Tract 1901, Baltimore city, Maryland",410,410,410,0,0,0
1500000US245101901002,245101901002,"Block Group 2, Census Tract 1901, Baltimore city, Maryland",695,695,695,0,0,0
1500000US245101901003,245101901003,"Block Group 3, Census Tract 1901, Baltimore city, Maryland",790,790,790,0,0,0
1500000US245101902001,245101902001,"Block Group 1, Census Tract 1902, Baltimore city, Maryland",762,762,762,0,0,0
1500000US245101902002,245101902002,"Block Group 2, Census Tract 1902, Baltimore city, Maryland",1158,1158,1158,0,0,0
1500000US245101903001,245101903001,"Block Group 1, Census Tract 1903, Baltimore city, Maryland",582,582,582,0,0,0
1500000US245101903002,245101903002,"Block Group 2, Census Tract 1903, Baltimore city, Maryland",787,787,787,0,0,0
1500000US245101903003,245101903003,"Block Group 3, Census Tract 1903, Baltimore city, Maryland",480,480,480,0,0,0
1500000US245101903004,245101903004,"Block Group 4, Census Tract 1903, Baltimore city, Maryland",737,737,737,0,0,0
1500000US245102001001,245102001001,"Block Group 1, Census Tract 2001, Baltimore city, Maryland",883,883,883,0,0,0
1500000US245102001002,245102001002,"Block Group 2, Census Tract 2001, Baltimore city, Maryland",963,963,963,0,0,0
1500000US245102002001,245102002001,"Block Group 1, Census Tract 2002, Baltimore city, Maryland",599,599,599,0,0,0
1500000US245102002002,245102002002,"Block Group 2, Census Tract 2002, Baltimore city, Maryland",708,708,708,0,0,0
1500000US245102002003,245102002003,"Block Group 3, Census Tract 2002, Baltimore city, Maryland",497,497,497,0,0,0
1500000US245102002004,245102002004,"Block Group 4, Census Tract 2002, Baltimore city, Maryland",557,557,557,0,0,0
1500000US245102002005,245102002005,"Block Group 5, Census Tract 2002, Baltimore city, Maryland",608,608,608,0,0,0
1500000US245102003001,245102003001,"Block Group 1, Census Tract 2003, Baltimore city, Maryland",745,745,745,0,0,0
1500000US245102003002,245102003002,"Block Group 2, Census Tract 2003, Baltimore city, Maryland",1091,1091,1091,0,0,0
1500000US245102004001,245102004001,"Block Group 1, Census Tract 2004, Baltimore city, Maryland",652,652,652,0,0,0
1500000US245102004002,245102004002,"Block Group 2, Census Tract 2004, Baltimore city, Maryland",1039,1039,1039,0,0,0
1500000US245102005001,245102005001,"Block Group 1, Census Tract 2005, Baltimore city, Maryland",428,428,428,0,0,0
1500000US245102005002,245102005002,"Block Group 2, Census Tract 2005, Baltimore city, Maryland",539,539,539,0,0,0
1500000US245102005003,245102005003,"Block Group 3, Census Tract 2005, Baltimore city, Maryland",617,617,617,0,0,0
1500000US245102005004,245102005004,"Block Group 4, Census Tract 2005, Baltimore city, Maryland",862,862,862,0,0,0
1500000US245102005005,245102005005,"Block Group 5, Census Tract 2005, Baltimore city, Maryland",696,696,696,0,0,0
1500000US245102006001,245102006001,"Block Group 1, Census Tract 2006, Baltimore city, Maryland",1133,1133,1133,0,0,0
1500000US245102006002,245102006002,"Block Group 2, Census Tract 2006, Baltimore city, Maryland",671,671,671,0,0,0
1500000US245102006003,245102006003,"Block Group 3, Census Tract 2006, Baltimore city, Maryland",909,909,909,0,0,0
1500000US245102007011,245102007011,"Block Group 1, Census Tract 2007.01, Baltimore city, Maryland",743,743,743,0,0,0
1500000US245102007012,245102007012,"Block Group 2, Census Tract 2007.01, Baltimore city, Maryland",1049,1049,1049,0,0,0
1500000US245102007013,245102007013,"Block Group 3, Census Tract 2007.01, Baltimore city, Maryland",902,902,902,0,0,0
1500000US245102007014,245102007014,"Block Group 4, Census Tract 2007.01, Baltimore city, Maryland",1125,1125,1125,0,0,0
1500000US245102007015,245102007015,"Block Group 5, Census Tract 2007.01, Baltimore city, Maryland",800,800,800,0,0,0
1500000US245102007021,245102007021,"Block Group 1, Census Tract 2007.02, Baltimore city, Maryland",557,557,557,0,0,0
1500000US245102007022,245102007022,"Block Group 2, Census Tract 2007.02, Baltimore city, Maryland",869,869,869,0,0,0
1500000US245102008001,245102008001,"Block Group 1, Census Tract 2008, Baltimore city, Maryland",993,993,993,0,0,0
1500000US245102008002,245102008002,"Block Group 2, Census Tract 2008, Baltimore city, Maryland",753,753,753,0,0,0
1500000US245102008003,245102008003,"Block Group 3, Census Tract 2008, Baltimore city, Maryland",536,536,536,0,0,0
1500000US245102101001,245102101001,"Block Group 1, Census Tract 2101, Baltimore city, Maryland",573,573,573,0,0,0
1500000US245102101002,245102101002,"Block Group 2, Census Tract 2101, Baltimore city, Maryland",1557,1557,1557,0,0,0
1500000US245102102001,245102102001,"Block Group 1, Census Tract 2102, Baltimore city, Maryland",1494,1494,1494,0,0,0
1500000US245102102002,245102102002,"Block Group 2, Census Tract 2102, Baltimore city, Maryland",1879,1879,1879,0,0,0
1500000US245102201001,245102201001,"Block Group 1, Census Tract 2201, Baltimore city, Maryland",1241,1241,1241,0,0,0
1500000US245102201002,245102201002,"Block Group 2, Census Tract 2201, Baltimore city, Maryland",1650,1650,1650,0,0,0
1500000US245102201003,245102201003,"Block Group 3, Census Tract 2201, Baltimore city, Maryland",73,73,73,0,0,0
1500000US245102201004,245102201004,"Block Group 4, Census Tract 2201, Baltimore city, Maryland",1061,1061,1061,0,0,0
1500000US245102301001,245102301001,"Block Group 1, Census Tract 2301, Baltimore city, Maryland",1037,1037,1037,0,0,0
1500000US245102301002,245102301002,"Block Group 2, Census Tract 2301, Baltimore city, Maryland",916,916,916,0,0,0
1500000US245102302001,245102302001,"Block Group 1, Census Tract 2302, Baltimore city, Maryland",890,890,890,0,0,0
1500000US245102302002,245102302002,"Block Group 2, Census Tract 2302, Baltimore city, Maryland",1282,1282,1282,0,0,0
1500000US245102303001,245102303001,"Block Group 1, Census Tract 2303, Baltimore city, Maryland",72,72,72,0,0,0
1500000US245102303002,245102303002,"Block Group 2, Census Tract 2303, Baltimore city, Maryland",1064,1064,1064,0,0,0
1500000US245102401001,245102401001,"Block Group 1, Census Tract 2401, Baltimore city, Maryland",1580,1580,1580,0,0,0
1500000US245102401002,245102401002,"Block Group 2, Census Tract 2401, Baltimore city, Maryland",1119,1119,1119,0,0,0
1500000US245102402001,245102402001,"Block Group 1, Census Tract 2402, Baltimore city, Maryland",1683,1683,1683,0,0,0
1500000US245102402002,245102402002,"Block Group 2, Census Tract 2402, Baltimore city, Maryland",881,881,881,0,0,0
1500000US245102403001,245102403001,"Block Group 1, Census Tract 2403, Baltimore city, Maryland",805,805,805,0,0,0
1500000US245102403002,245102403002,"Block Group 2, Census Tract 2403, Baltimore city, Maryland",655,655,655,0,0,0
1500000US245102403003,245102403003,"Block Group 3, Census Tract 2403, Baltimore city, Maryland",681,681,681,0,0,0
1500000US245102404001,245102404001,"Block Group 1, Census Tract 2404, Baltimore city, Maryland",1056,1056,1056,0,0,0
1500000US245102404002,245102404002,"Block Group 2, Census Tract 2404, Baltimore city, Maryland",314,314,314,0,0,0
1500000US245102404003,245102404003,"Block Group 3, Census Tract 2404, Baltimore city, Maryland",1201,1201,1201,0,0,0
1500000US245102501011,245102501011,"Block Group 1, Census Tract 2501.01, Baltimore city, Maryland",1101,1101,1101,0,0,0
1500000US245102501012,245102501012,"Block Group 2, Census Tract 2501.01, Baltimore city, Maryland",2525,2525,2525,0,0,0
1500000US245102501021,245102501021,"Block Group 1, Census Tract 2501.02, Baltimore city, Maryland",1111,1111,1111,0,0,0
1500000US245102501022,245102501022,"Block Group 2, Census Tract 2501.02, Baltimore city, Maryland",1799,1799,1799,0,0,0
1500000US245102501031,245102501031,"Block Group 1, Census Tract 2501.03, Baltimore city, Maryland",1452,1452,1452,0,0,0
1500000US245102501032,245102501032,"Block Group 2, Census Tract 2501.03, Baltimore city, Maryland",839,839,839,0,0,0
1500000US245102501033,245102501033,"Block Group 3, Census Tract 2501.03, Baltimore city, Maryland",850,850,850,0,0,0
1500000US245102501034,245102501034,"Block Group 4, Census Tract 2501.03, Baltimore city, Maryland",909,909,909,0,0,0
1500000US245102502031,245102502031,"Block Group 1, Census Tract 2502.03, Baltimore city, Maryland",975,975,975,0,0,0
1500000US245102502032,245102502032,"Block Group 2, Census Tract 2502.03, Baltimore city, Maryland",1043,1043,1043,0,0,0
1500000US245102502041,245102502041,"Block Group 1, Census Tract 2502.04, Baltimore city, Maryland",1538,1538,1538,0,0,0
1500000US245102502042,245102502042,"Block Group 2, Census Tract 2502.04, Baltimore city, Maryland",2587,2587,2587,0,0,0
1500000US245102502051,245102502051,"Block Group 1, Census Tract 2502.05, Baltimore city, Maryland",195,195,195,0,0,0
1500000US245102502052,245102502052,"Block Group 2, Census Tract 2502.05, Baltimore city, Maryland",1381,1381,1381,0,0,0
1500000US245102502053,245102502053,"Block Group 3, Census Tract 2502.05, Baltimore city, Maryland",893,893,893,0,0,0
1500000US245102502054,245102502054,"Block Group 4, Census Tract 2502.05, Baltimore city, Maryland",1327,1327,1327,0,0,0
1500000US245102502055,245102502055,"Block Group 5, Census Tract 2502.05, Baltimore city, Maryland",893,893,893,0,0,0
1500000US245102502061,245102502061,"Block Group 1, Census Tract 2502.06, Baltimore city, Maryland",810,810,810,0,0,0
1500000US245102502062,245102502062,"Block Group 2, Census Tract 2502.06, Baltimore city, Maryland",902,902,902,0,0,0
1500000US245102502063,245102502063,"Block Group 3, Census Tract 2502.06, Baltimore city, Maryland",878,878,878,0,0,0
1500000US245102502071,245102502071,"Block Group 1, Census Tract 2502.07, Baltimore city, Maryland",1206,1206,1206,0,0,0
1500000US245102502072,245102502072,"Block Group 2, Census Tract 2502.07, Baltimore city, Maryland",853,853,853,0,0,0
1500000US245102503011,245102503011,"Block Group 1, Census Tract 2503.01, Baltimore city, Maryland",985,985,985,0,0,0
1500000US245102503012,245102503012,"Block Group 2, Census Tract 2503.01, Baltimore city, Maryland",1445,1445,1445,0,0,0
1500000US245102503031,245102503031,"Block Group 1, Census Tract 2503.03, Baltimore city, Maryland",661,661,661,0,0,0
1500000US245102503032,245102503032,"Block Group 2, Census Tract 2503.03, Baltimore city, Maryland",1021,1021,1021,0,0,0
1500000US245102503033,245102503033,"Block Group 3, Census Tract 2503.03, Baltimore city, Maryland",642,642,642,0,0,0
1500000US245102504011,245102504011,"Block Group 1, Census Tract 2504.01, Baltimore city, Maryland",1637,1637,1637,0,0,0
1500000US245102504012,245102504012,"Block Group 2, Census Tract 2504.01, Baltimore city, Maryland",936,936,936,0,0,0
1500000US245102504013,245102504013,"Block Group 3, Census Tract 2504.01, Baltimore city, Maryland",1250,1250,1250,0,0,0
1500000US245102504021,245102504021,"Block Group 1, Census Tract 2504.02, Baltimore city, Maryland",1390,1390,1390,0,0,0
1500000US245102504022,245102504022,"Block Group 2, Census Tract 2504.02, Baltimore city, Maryland",995,995,995,0,0,0
1500000US245102504023,245102504023,"Block Group 3, Census Tract 2504.02, Baltimore city, Maryland",1404,1404,1404,0,0,0
1500000US245102504024,245102504024,"Block Group 4, Census Tract 2504.02, Baltimore city, Maryland",1141,1141,1141,0,0,0
1500000US245102505001,245102505001,"Block Group 1, Census Tract 2505, Baltimore city, Maryland",2,2,2,0,0,0
1500000US245102505002,245102505002,"Block Group 2, Census Tract 2505, Baltimore city, Maryland",122,122,122,0,0,0
1500000US245102505003,245102505003,"Block Group 3, Census Tract 2505, Baltimore city, Maryland",2156,2156,2156,0,0,0
1500000US245102505004,245102505004,"Block Group 4, Census Tract 2505, Baltimore city, Maryland",1301,1301,1301,0,0,0
1500000US245102505005,245102505005,"Block Group 5, Census Tract 2505, Baltimore city, Maryland",1887,1887,1887,0,0,0
1500000US245102506001,245102506001,"Block Group 1, Census Tract 2506, Baltimore city, Maryland",22,22,22,0,0,0
1500000US245102601011,245102601011,"Block Group 1, Census Tract 2601.01, Baltimore city, Maryland",837,837,837,0,0,0
1500000US245102601012,245102601012,"Block Group 2, Census Tract 2601.01, Baltimore city, Maryland",835,835,835,0,0,0
1500000US245102601013,245102601013,"Block Group 3, Census Tract 2601.01, Baltimore city, Maryland",1302,1302,1302,0,0,0
1500000US245102601014,245102601014,"Block Group 4, Census Tract 2601.01, Baltimore city, Maryland",740,740,740,0,0,0
1500000US245102601015,245102601015,"Block Group 5, Census Tract 2601.01, Baltimore city, Maryland",1049,1049,1049,0,0,0
1500000US245102601021,245102601021,"Block Group 1, Census Tract 2601.02, Baltimore city, Maryland",1123,1123,1123,0,0,0
1500000US245102601022,245102601022,"Block Group 2, Census Tract 2601.02, Baltimore city, Maryland",840,840,840,0,0,0
1500000US245102601023,245102601023,"Block Group 3, Census Tract 2601.02, Baltimore city, Maryland",649,649,649,0,0,0
1500000US245102601024,245102601024,"Block Group 4, Census Tract 2601.02, Baltimore city, Maryland",922,922,922,0,0,0
1500000US245102601025,245102601025,"Block Group 5, Census Tract 2601.02, Baltimore city, Maryland",1377,1377,1377,0,0,0
1500000US245102602011,245102602011,"Block Group 1, Census Tract 2602.01, Baltimore city, Maryland",1042,1042,1042,0,0,0
1500000US245102602012,245102602012,"Block Group 2, Census Tract 2602.01, Baltimore city, Maryland",981,981,981,0,0,0
1500000US245102602013,245102602013,"Block Group 3, Census Tract 2602.01, Baltimore city, Maryland",824,824,824,0,0,0
1500000US245102602014,245102602014,"Block Group 4, Census Tract 2602.01, Baltimore city, Maryland",2269,2269,2269,0,0,0
1500000US245102602021,245102602021,"Block Group 1, Census Tract 2602.02, Baltimore city, Maryland",652,652,652,0,0,0
1500000US245102602022,245102602022,"Block Group 2, Census Tract 2602.02, Baltimore city, Maryland",2308,2308,2308,0,0,0
1500000US245102602023,245102602023,"Block Group 3, Census Tract 2602.02, Baltimore city, Maryland",1733,1733,1733,0,0,0
1500000US245102602024,245102602024,"Block Group 4, Census Tract 2602.02, Baltimore city, Maryland",1244,1244,1244,0,0,0
1500000US245102602031,245102602031,"Block Group 1, Census Tract 2602.03, Baltimore city, Maryland",1870,1870,1870,0,0,0
1500000US245102602032,245102602032,"Block Group 2, Census Tract 2602.03, Baltimore city, Maryland",960,960,960,0,0,0
1500000US245102603011,245102603011,"Block Group 1, Census Tract 2603.01, Baltimore city, Maryland",843,843,843,0,0,0
1500000US245102603012,245102603012,"Block Group 2, Census Tract 2603.01, Baltimore city, Maryland",1043,1043,1043,0,0,0
1500000US245102603013,245102603013,"Block Group 3, Census Tract 2603.01, Baltimore city, Maryland",824,824,824,0,0,0
1500000US245102603014,245102603014,"Block Group 4, Census Tract 2603.01, Baltimore city, Maryland",773,773,773,0,0,0
1500000US245102603015,245102603015,"Block Group 5, Census Tract 2603.01, Baltimore city, Maryland",1450,1450,1450,0,0,0
1500000US245102603021,245102603021,"Block Group 1, Census Tract 2603.02, Baltimore city, Maryland",649,649,649,0,0,0
1500000US245102603022,245102603022,"Block Group 2, Census Tract 2603.02, Baltimore city, Maryland",910,910,910,0,0,0
1500000US245102603023,245102603023,"Block Group 3, Census Tract 2603.02, Baltimore city, Maryland",791,791,791,0,0,0
1500000US245102603024,245102603024,"Block Group 4, Census Tract 2603.02, Baltimore city, Maryland",1958,1958,1958,0,0,0
1500000US245102603025,245102603025,"Block Group 5, Census Tract 2603.02, Baltimore city, Maryland",728,728,728,0,0,0
1500000US245102603026,245102603026,"Block Group 6, Census Tract 2603.02, Baltimore city, Maryland",1058,1058,1058,0,0,0
1500000US245102603031,245102603031,"Block Group 1, Census Tract 2603.03, Baltimore city, Maryland",778,778,778,0,0,0
1500000US245102604011,245102604011,"Block Group 1, Census Tract 2604.01, Baltimore city, Maryland",1044,1044,1044,0,0,0
1500000US245102604012,245102604012,"Block Group 2, Census Tract 2604.01, Baltimore city, Maryland",1641,1641,1641,0,0,0
1500000US245102604013,245102604013,"Block Group 3, Census Tract 2604.01, Baltimore city, Maryland",545,545,545,0,0,0
1500000US245102604021,245102604021,"Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",1496,1496,1496,0,0,0
1500000US245102604022,245102604022,"Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",1152,1152,1152,0,0,0
1500000US245102604031,245102604031,"Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",1536,1536,1536,0,0,0
1500000US245102604032,245102604032,"Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",39,39,39,0,0,0
1500000US245102604041,245102604041,"Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",14,14,14,0,0,0
1500000US245102604042,245102604042,"Block Group 2, Census Tract 2604.04, Baltimore city, Maryland",580,580,580,0,0,0
1500000US245102604043,245102604043,"Block Group 3, Census Tract 2604.04, Baltimore city, Maryland",1402,1402,1402,0,0,0
1500000US245102605011,245102605011,"Block Group 1, Census Tract 2605.01, Baltimore city, Maryland",2367,2367,2367,0,0,0
1500000US245102605012,245102605012,"Block Group 2, Census Tract 2605.01, Baltimore city, Maryland",1494,1494,1494,0,0,0
1500000US245102605013,245102605013,"Block Group 3, Census Tract 2605.01, Baltimore city, Maryland",1014,1014,1014,0,0,0
1500000US245102606041,245102606041,"Block Group 1, Census Tract 2606.04, Baltimore city, Maryland",597,597,597,0,0,0
1500000US245102606042,245102606042,"Block Group 2, Census Tract 2606.04, Baltimore city, Maryland",417,417,417,0,0,0
1500000US245102606043,245102606043,"Block Group 3, Census Tract 2606.04, Baltimore city, Maryland",451,451,451,0,0,0
1500000US245102606051,245102606051,"Block Group 1, Census Tract 2606.05, Baltimore city, Maryland",1197,1197,1197,0,0,0
1500000US245102606052,245102606052,"Block Group 2, Census Tract 2606.05, Baltimore city, Maryland",1726,1726,1726,0,0,0
1500000US245102606053,245102606053,"Block Group 3, Census Tract 2606.05, Baltimore city, Maryland",1127,1127,1127,0,0,0
1500000US245102606054,245102606054,"Block Group 4, Census Tract 2606.05, Baltimore city, Maryland",608,608,608,0,0,0
1500000US245102606055,245102606055,"Block Group 5, Census Tract 2606.05, Baltimore city, Maryland",120,120,120,0,0,0
1500000US245102606056,245102606056,"Block Group 6, Census Tract 2606.05, Baltimore city, Maryland",17,17,17,0,0,0
1500000US245102607001,245102607001,"Block Group 1, Census Tract 2607, Baltimore city, Maryland",1116,1116,1116,0,0,0
1500000US245102607002,245102607002,"Block Group 2, Census Tract 2607, Baltimore city, Maryland",1144,1144,1144,0,0,0
1500000US245102608001,245102608001,"Block Group 1, Census Tract 2608, Baltimore city, Maryland",1412,1412,1412,0,0,0
1500000US245102608002,245102608002,"Block Group 2, Census Tract 2608, Baltimore city, Maryland",1235,1235,1235,0,0,0
1500000US245102609001,245102609001,"Block Group 1, Census Tract 2609, Baltimore city, Maryland",958,958,958,0,0,0
1500000US245102609002,245102609002,"Block Group 2, Census Tract 2609, Baltimore city, Maryland",868,868,868,0,0,0
1500000US245102609003,245102609003,"Block Group 3, Census Tract 2609, Baltimore city, Maryland",826,826,826,0,0,0
1500000US245102610001,245102610001,"Block Group 1, Census Tract 2610, Baltimore city, Maryland",728,728,728,0,0,0
1500000US245102610002,245102610002,"Block Group 2, Census Tract 2610, Baltimore city, Maryland",693,693,693,0,0,0
1500000US245102610003,245102610003,"Block Group 3, Census Tract 2610, Baltimore city, Maryland",795,795,795,0,0,0
1500000US245102610004,245102610004,"Block Group 4, Census Tract 2610, Baltimore city, Maryland",1037,1037,1037,0,0,0
1500000US245102611001,245102611001,"Block Group 1, Census Tract 2611, Baltimore city, Maryland",816,816,816,0,0,0
1500000US245102611002,245102611002,"Block Group 2, Census Tract 2611, Baltimore city, Maryland",1135,1135,1135,0,0,0
1500000US245102701011,245102701011,"Block Group 1, Census Tract 2701.01, Baltimore city, Maryland",720,720,720,0,0,0
1500000US245102701012,245102701012,"Block Group 2, Census Tract 2701.01, Baltimore city, Maryland",978,978,978,0,0,0
1500000US245102701021,245102701021,"Block Group 1, Census Tract 2701.02, Baltimore city, Maryland",797,797,797,0,0,0
1500000US245102701022,245102701022,"Block Group 2, Census Tract 2701.02, Baltimore city, Maryland",836,836,836,0,0,0
1500000US245102701023,245102701023,"Block Group 3, Census Tract 2701.02, Baltimore city, Maryland",938,938,938,0,0,0
1500000US245102701024,245102701024,"Block Group 4, Census Tract 2701.02, Baltimore city, Maryland",1178,1178,1178,0,0,0
1500000US245102702001,245102702001,"Block Group 1, Census Tract 2702, Baltimore city, Maryland",595,595,595,0,0,0
1500000US245102702002,245102702002,"Block Group 2, Census Tract 2702, Baltimore city, Maryland",671,671,671,0,0,0
1500000US245102702003,245102702003,"Block Group 3, Census Tract 2702, Baltimore city, Maryland",648,648,648,0,0,0
1500000US245102703011,245102703011,"Block Group 1, Census Tract 2703.01, Baltimore city, Maryland",667,667,667,0,0,0
1500000US245102703012,245102703012,"Block Group 2, Census Tract 2703.01, Baltimore city, Maryland",794,794,794,0,0,0
1500000US245102703013,245102703013,"Block Group 3, Census Tract 2703.01, Baltimore city, Maryland",578,578,578,0,0,0
1500000US245102703014,245102703014,"Block Group 4, Census Tract 2703.01, Baltimore city, Maryland",1109,1109,1109,0,0,0
1500000US245102703021,245102703021,"Block Group 1, Census Tract 2703.02, Baltimore city, Maryland",875,875,875,0,0,0
