GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008
Id,Id2,Geography,Total:,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races
1500000US245101509001,245101509001,"Block Group 1, Census Tract 1509, Baltimore city, Maryland",1024,16,995,3,0,0,2,8
1500000US245101509002,245101509002,"Block Group 2, Census Tract 1509, Baltimore city, Maryland",924,12,899,0,2,1,0,10
1500000US245101509003,245101509003,"Block Group 3, Census Tract 1509, Baltimore city, Maryland",536,18,508,1,2,0,1,6
1500000US245101509004,245101509004,"Block Group 4, Census Tract 1509, Baltimore city, Maryland",860,25,811,7,2,0,5,10
1500000US245101510001,245101510001,"Block Group 1, Census Tract 1510, Baltimore city, Maryland",661,17,628,7,2,0,0,7
1500000US245101510002,245101510002,"Block Group 2, Census Tract 1510, Baltimore city, Maryland",1233,29,1173,7,6,0,2,16
1500000US245101510003,245101510003,"Block Group 3, Census Tract 1510, Baltimore city, Maryland",520,3,513,0,0,0,2,2
1500000US245101510004,245101510004,"Block Group 4, Census Tract 1510, Baltimore city, Maryland",398,6,383,1,0,0,0,8
1500000US245101510005,245101510005,"Block Group 5, Census Tract 1510, Baltimore city, Maryland",1173,30,1124,3,3,0,1,12
1500000US245101510006,245101510006,"Block Group 6, Census Tract 1510, Baltimore city, Maryland",672,3,663,1,2,0,3,0
1500000US245101510007,245101510007,"Block Group 7, Census Tract 1510, Baltimore city, Maryland",557,6,545,0,1,0,0,5
1500000US245101511001,245101511001,"Block Group 1, Census Tract 1511, Baltimore city, Maryland",776,13,747,2,9,0,0,5
1500000US245101511002,245101511002,"Block Group 2, Census Tract 1511, Baltimore city, Maryland",2194,16,2144,0,6,1,7,20
1500000US245101511003,245101511003,"Block Group 3, Census Tract 1511, Baltimore city, Maryland",953,13,919,0,4,1,1,15
1500000US245101511004,245101511004,"Block Group 4, Census Tract 1511, Baltimore city, Maryland",735,10,707,3,2,0,4,9
1500000US245101511005,245101511005,"Block Group 5, Census Tract 1511, Baltimore city, Maryland",601,10,577,1,1,0,9,3
1500000US245101511006,245101511006,"Block Group 6, Census Tract 1511, Baltimore city, Maryland",1313,17,1267,6,0,0,9,14
1500000US245101512001,245101512001,"Block Group 1, Census Tract 1512, Baltimore city, Maryland",1630,59,1529,9,0,1,3,29
1500000US245101512002,245101512002,"Block Group 2, Census Tract 1512, Baltimore city, Maryland",385,3,378,1,3,0,0,0
1500000US245101512003,245101512003,"Block Group 3, Census Tract 1512, Baltimore city, Maryland",815,3,800,1,6,0,0,5
1500000US245101512004,245101512004,"Block Group 4, Census Tract 1512, Baltimore city, Maryland",564,10,537,0,0,0,14,3
1500000US245101512005,245101512005,"Block Group 5, Census Tract 1512, Baltimore city, Maryland",821,6,785,1,2,0,4,23
1500000US245101513001,245101513001,"Block Group 1, Census Tract 1513, Baltimore city, Maryland",1418,4,1388,2,4,1,0,19
1500000US245101513002,245101513002,"Block Group 2, Census Tract 1513, Baltimore city, Maryland",910,3,898,1,1,0,1,6
1500000US245101513003,245101513003,"Block Group 3, Census Tract 1513, Baltimore city, Maryland",422,4,401,0,0,0,12,5
1500000US245101513004,245101513004,"Block Group 4, Census Tract 1513, Baltimore city, Maryland",968,16,940,2,0,0,1,9
1500000US245101513005,245101513005,"Block Group 5, Census Tract 1513, Baltimore city, Maryland",828,11,801,5,0,0,0,11
1500000US245101601001,245101601001,"Block Group 1, Census Tract 1601, Baltimore city, Maryland",319,12,297,0,3,0,0,7
1500000US245101601002,245101601002,"Block Group 2, Census Tract 1601, Baltimore city, Maryland",364,6,348,1,0,0,0,9
1500000US245101601003,245101601003,"Block Group 3, Census Tract 1601, Baltimore city, Maryland",1029,11,996,1,5,0,3,13
1500000US245101601004,245101601004,"Block Group 4, Census Tract 1601, Baltimore city, Maryland",676,10,652,0,5,0,0,9
1500000US245101602001,245101602001,"Block Group 1, Census Tract 1602, Baltimore city, Maryland",1186,11,1155,2,1,0,5,12
1500000US245101602002,245101602002,"Block Group 2, Census Tract 1602, Baltimore city, Maryland",435,4,427,0,2,0,1,1
1500000US245101602003,245101602003,"Block Group 3, Census Tract 1602, Baltimore city, Maryland",894,12,845,3,5,0,2,27
1500000US245101603001,245101603001,"Block Group 1, Census Tract 1603, Baltimore city, Maryland",941,25,904,1,0,0,3,8
1500000US245101603002,245101603002,"Block Group 2, Census Tract 1603, Baltimore city, Maryland",617,3,608,2,0,0,0,4
1500000US245101604001,245101604001,"Block Group 1, Census Tract 1604, Baltimore city, Maryland",473,1,470,0,0,0,0,2
1500000US245101604002,245101604002,"Block Group 2, Census Tract 1604, Baltimore city, Maryland",886,1,865,2,6,0,0,12
1500000US245101604003,245101604003,"Block Group 3, Census Tract 1604, Baltimore city, Maryland",508,12,487,0,0,0,0,9
1500000US245101604004,245101604004,"Block Group 4, Census Tract 1604, Baltimore city, Maryland",658,10,636,0,3,0,5,4
1500000US245101605001,245101605001,"Block Group 1, Census Tract 1605, Baltimore city, Maryland",1043,5,1022,3,2,0,1,10
1500000US245101605002,245101605002,"Block Group 2, Census Tract 1605, Baltimore city, Maryland",734,4,711,4,1,0,3,11
1500000US245101605003,245101605003,"Block Group 3, Census Tract 1605, Baltimore city, Maryland",680,1,665,2,0,0,6,6
1500000US245101605004,245101605004,"Block Group 4, Census Tract 1605, Baltimore city, Maryland",863,8,819,1,2,0,5,28
1500000US245101605005,245101605005,"Block Group 5, Census Tract 1605, Baltimore city, Maryland",925,4,908,0,0,0,1,12
1500000US245101606001,245101606001,"Block Group 1, Census Tract 1606, Baltimore city, Maryland",524,3,502,4,7,0,2,6
1500000US245101606002,245101606002,"Block Group 2, Census Tract 1606, Baltimore city, Maryland",941,7,919,4,1,0,0,10
1500000US245101606003,245101606003,"Block Group 3, Census Tract 1606, Baltimore city, Maryland",713,12,690,0,0,0,3,8
1500000US245101606004,245101606004,"Block Group 4, Census Tract 1606, Baltimore city, Maryland",707,3,681,4,3,0,3,13
1500000US245101606005,245101606005,"Block Group 5, Census Tract 1606, Baltimore city, Maryland",624,0,621,0,0,0,0,3
1500000US245101607001,245101607001,"Block Group 1, Census Tract 1607, Baltimore city, Maryland",601,8,576,4,0,0,1,12
1500000US245101607002,245101607002,"Block Group 2, Census Tract 1607, Baltimore city, Maryland",892,10,861,1,0,0,3,17
1500000US245101607003,245101607003,"Block Group 3, Census Tract 1607, Baltimore city, Maryland",701,7,674,3,1,0,2,14
1500000US245101607004,245101607004,"Block Group 4, Census Tract 1607, Baltimore city, Maryland",1494,3,1457,3,0,0,7,24
1500000US245101607005,245101607005,"Block Group 5, Census Tract 1607, Baltimore city, Maryland",531,0,527,0,0,0,0,4
1500000US245101607006,245101607006,"Block Group 6, Census Tract 1607, Baltimore city, Maryland",637,9,616,0,1,0,3,8
1500000US245101607007,245101607007,"Block Group 7, Census Tract 1607, Baltimore city, Maryland",759,3,737,2,2,0,1,14
1500000US245101608011,245101608011,"Block Group 1, Census Tract 1608.01, Baltimore city, Maryland",1244,15,1200,1,0,0,2,26
1500000US245101608012,245101608012,"Block Group 2, Census Tract 1608.01, Baltimore city, Maryland",626,1,617,2,0,0,0,6
1500000US245101608013,245101608013,"Block Group 3, Census Tract 1608.01, Baltimore city, Maryland",654,2,644,2,1,0,0,5
1500000US245101608014,245101608014,"Block Group 4, Census Tract 1608.01, Baltimore city, Maryland",757,7,727,0,1,0,0,22
1500000US245101608021,245101608021,"Block Group 1, Census Tract 1608.02, Baltimore city, Maryland",1084,9,1058,5,1,0,2,9
1500000US245101608022,245101608022,"Block Group 2, Census Tract 1608.02, Baltimore city, Maryland",841,7,821,5,0,0,0,8
1500000US245101608023,245101608023,"Block Group 3, Census Tract 1608.02, Baltimore city, Maryland",1120,9,1084,6,0,4,6,11
1500000US245101701001,245101701001,"Block Group 1, Census Tract 1701, Baltimore city, Maryland",967,277,636,3,19,0,4,28
1500000US245101701002,245101701002,"Block Group 2, Census Tract 1701, Baltimore city, Maryland",635,49,557,3,11,0,0,15
1500000US245101702001,245101702001,"Block Group 1, Census Tract 1702, Baltimore city, Maryland",1922,22,1872,4,0,1,2,21
1500000US245101702002,245101702002,"Block Group 2, Census Tract 1702, Baltimore city, Maryland",712,76,616,0,6,0,1,13
1500000US245101702003,245101702003,"Block Group 3, Census Tract 1702, Baltimore city, Maryland",511,95,382,6,15,0,0,13
1500000US245101703001,245101703001,"Block Group 1, Census Tract 1703, Baltimore city, Maryland",968,3,945,3,1,0,3,13
1500000US245101703002,245101703002,"Block Group 2, Census Tract 1703, Baltimore city, Maryland",1043,21,978,5,17,0,4,18
1500000US245101801001,245101801001,"Block Group 1, Census Tract 1801, Baltimore city, Maryland",1125,24,1068,5,2,0,7,19
1500000US245101801002,245101801002,"Block Group 2, Census Tract 1801, Baltimore city, Maryland",1075,4,1067,0,0,0,0,4
1500000US245101802001,245101802001,"Block Group 1, Census Tract 1802, Baltimore city, Maryland",495,28,458,1,2,0,1,5
1500000US245101802002,245101802002,"Block Group 2, Census Tract 1802, Baltimore city, Maryland",482,28,448,2,0,0,1,3
1500000US245101803001,245101803001,"Block Group 1, Census Tract 1803, Baltimore city, Maryland",679,200,435,1,24,1,12,6
1500000US245101803002,245101803002,"Block Group 2, Census Tract 1803, Baltimore city, Maryland",1230,388,770,5,21,0,10,36
1500000US245101901001,245101901001,"Block Group 1, Census Tract 1901, Baltimore city, Maryland",410,0,407,2,0,0,0,1
1500000US245101901002,245101901002,"Block Group 2, Census Tract 1901, Baltimore city, Maryland",695,21,605,6,1,0,39,23
1500000US245101901003,245101901003,"Block Group 3, Census Tract 1901, Baltimore city, Maryland",790,22,742,7,1,0,12,6
1500000US245101902001,245101902001,"Block Group 1, Census Tract 1902, Baltimore city, Maryland",762,218,470,11,20,0,19,24
1500000US245101902002,245101902002,"Block Group 2, Census Tract 1902, Baltimore city, Maryland",1158,386,598,9,14,0,79,72
1500000US245101903001,245101903001,"Block Group 1, Census Tract 1903, Baltimore city, Maryland",582,130,424,2,7,0,6,13
1500000US245101903002,245101903002,"Block Group 2, Census Tract 1903, Baltimore city, Maryland",787,126,640,3,5,0,9,4
1500000US245101903003,245101903003,"Block Group 3, Census Tract 1903, Baltimore city, Maryland",480,196,216,15,3,0,40,10
1500000US245101903004,245101903004,"Block Group 4, Census Tract 1903, Baltimore city, Maryland",737,329,278,5,47,1,40,37
1500000US245102001001,245102001001,"Block Group 1, Census Tract 2001, Baltimore city, Maryland",883,13,840,2,1,0,3,24
1500000US245102001002,245102001002,"Block Group 2, Census Tract 2001, Baltimore city, Maryland",963,28,910,7,1,0,1,16
1500000US245102002001,245102002001,"Block Group 1, Census Tract 2002, Baltimore city, Maryland",599,14,575,0,2,0,0,8
1500000US245102002002,245102002002,"Block Group 2, Census Tract 2002, Baltimore city, Maryland",708,2,701,1,0,0,0,4
1500000US245102002003,245102002003,"Block Group 3, Census Tract 2002, Baltimore city, Maryland",497,4,489,2,0,0,0,2
1500000US245102002004,245102002004,"Block Group 4, Census Tract 2002, Baltimore city, Maryland",557,6,536,1,4,1,3,6
1500000US245102002005,245102002005,"Block Group 5, Census Tract 2002, Baltimore city, Maryland",608,11,579,6,0,0,0,12
1500000US245102003001,245102003001,"Block Group 1, Census Tract 2003, Baltimore city, Maryland",745,116,594,3,9,0,3,20
1500000US245102003002,245102003002,"Block Group 2, Census Tract 2003, Baltimore city, Maryland",1091,358,643,1,40,0,23,26
1500000US245102004001,245102004001,"Block Group 1, Census Tract 2004, Baltimore city, Maryland",652,2,633,2,0,1,0,14
1500000US245102004002,245102004002,"Block Group 2, Census Tract 2004, Baltimore city, Maryland",1039,42,981,1,4,0,0,11
1500000US245102005001,245102005001,"Block Group 1, Census Tract 2005, Baltimore city, Maryland",428,151,262,1,6,0,1,7
1500000US245102005002,245102005002,"Block Group 2, Census Tract 2005, Baltimore city, Maryland",539,159,351,1,1,0,14,13
1500000US245102005003,245102005003,"Block Group 3, Census Tract 2005, Baltimore city, Maryland",617,211,340,1,24,0,10,31
1500000US245102005004,245102005004,"Block Group 4, Census Tract 2005, Baltimore city, Maryland",862,337,442,6,9,1,28,39
1500000US245102005005,245102005005,"Block Group 5, Census Tract 2005, Baltimore city, Maryland",696,262,372,1,11,0,37,13
1500000US245102006001,245102006001,"Block Group 1, Census Tract 2006, Baltimore city, Maryland",1133,486,599,7,15,0,6,20
1500000US245102006002,245102006002,"Block Group 2, Census Tract 2006, Baltimore city, Maryland",671,235,406,3,3,0,7,17
1500000US245102006003,245102006003,"Block Group 3, Census Tract 2006, Baltimore city, Maryland",909,19,879,0,1,0,0,10
1500000US245102007011,245102007011,"Block Group 1, Census Tract 2007.01, Baltimore city, Maryland",743,1,737,0,0,0,0,5
1500000US245102007012,245102007012,"Block Group 2, Census Tract 2007.01, Baltimore city, Maryland",1049,5,1029,3,0,0,0,12
1500000US245102007013,245102007013,"Block Group 3, Census Tract 2007.01, Baltimore city, Maryland",902,2,886,4,5,0,0,5
1500000US245102007014,245102007014,"Block Group 4, Census Tract 2007.01, Baltimore city, Maryland",1125,9,1098,2,0,0,5,11
1500000US245102007015,245102007015,"Block Group 5, Census Tract 2007.01, Baltimore city, Maryland",800,5,788,1,1,0,0,5
1500000US245102007021,245102007021,"Block Group 1, Census Tract 2007.02, Baltimore city, Maryland",557,19,522,1,0,0,0,15
1500000US245102007022,245102007022,"Block Group 2, Census Tract 2007.02, Baltimore city, Maryland",869,12,830,1,4,0,7,15
1500000US245102008001,245102008001,"Block Group 1, Census Tract 2008, Baltimore city, Maryland",993,123,837,9,3,0,0,21
1500000US245102008002,245102008002,"Block Group 2, Census Tract 2008, Baltimore city, Maryland",753,114,616,1,4,1,5,12
1500000US245102008003,245102008003,"Block Group 3, Census Tract 2008, Baltimore city, Maryland",536,25,487,4,4,0,0,16
1500000US245102101001,245102101001,"Block Group 1, Census Tract 2101, Baltimore city, Maryland",573,283,268,0,7,0,4,11
1500000US245102101002,245102101002,"Block Group 2, Census Tract 2101, Baltimore city, Maryland",1557,561,859,8,60,1,21,47
1500000US245102102001,245102102001,"Block Group 1, Census Tract 2102, Baltimore city, Maryland",1494,564,839,5,35,0,17,34
1500000US245102102002,245102102002,"Block Group 2, Census Tract 2102, Baltimore city, Maryland",1879,829,769,5,191,0,29,56
1500000US245102201001,245102201001,"Block Group 1, Census Tract 2201, Baltimore city, Maryland",1241,820,246,4,116,1,13,41
1500000US245102201002,245102201002,"Block Group 2, Census Tract 2201, Baltimore city, Maryland",1650,1307,217,8,74,4,18,22
1500000US245102201003,245102201003,"Block Group 3, Census Tract 2201, Baltimore city, Maryland",73,53,17,0,3,0,0,0
1500000US245102201004,245102201004,"Block Group 4, Census Tract 2201, Baltimore city, Maryland",1061,880,123,0,40,0,2,16
1500000US245102301001,245102301001,"Block Group 1, Census Tract 2301, Baltimore city, Maryland",1037,893,60,4,32,0,34,14
1500000US245102301002,245102301002,"Block Group 2, Census Tract 2301, Baltimore city, Maryland",916,304,572,6,14,0,0,20
1500000US245102302001,245102302001,"Block Group 1, Census Tract 2302, Baltimore city, Maryland",890,812,23,2,24,0,11,18
1500000US245102302002,245102302002,"Block Group 2, Census Tract 2302, Baltimore city, Maryland",1282,1155,74,0,25,0,9,19
1500000US245102303001,245102303001,"Block Group 1, Census Tract 2303, Baltimore city, Maryland",72,69,0,1,1,1,0,0
1500000US245102303002,245102303002,"Block Group 2, Census Tract 2303, Baltimore city, Maryland",1064,936,72,2,22,0,7,25
1500000US245102401001,245102401001,"Block Group 1, Census Tract 2401, Baltimore city, Maryland",1580,1468,28,2,40,0,14,28
1500000US245102401002,245102401002,"Block Group 2, Census Tract 2401, Baltimore city, Maryland",1119,1051,17,6,32,1,1,11
1500000US245102402001,245102402001,"Block Group 1, Census Tract 2402, Baltimore city, Maryland",1683,1461,81,3,90,0,11,37
1500000US245102402002,245102402002,"Block Group 2, Census Tract 2402, Baltimore city, Maryland",881,823,22,0,18,0,5,13
1500000US245102403001,245102403001,"Block Group 1, Census Tract 2403, Baltimore city, Maryland",805,734,37,0,19,0,2,13
1500000US245102403002,245102403002,"Block Group 2, Census Tract 2403, Baltimore city, Maryland",655,597,19,0,27,0,3,9
1500000US245102403003,245102403003,"Block Group 3, Census Tract 2403, Baltimore city, Maryland",681,637,11,0,18,2,6,7
1500000US245102404001,245102404001,"Block Group 1, Census Tract 2404, Baltimore city, Maryland",1056,956,28,3,39,0,4,26
1500000US245102404002,245102404002,"Block Group 2, Census Tract 2404, Baltimore city, Maryland",314,292,7,0,11,0,0,4
1500000US245102404003,245102404003,"Block Group 3, Census Tract 2404, Baltimore city, Maryland",1201,1125,22,1,26,0,9,18
1500000US245102501011,245102501011,"Block Group 1, Census Tract 2501.01, Baltimore city, Maryland",1101,94,977,1,10,0,1,18
1500000US245102501012,245102501012,"Block Group 2, Census Tract 2501.01, Baltimore city, Maryland",2525,217,2211,6,19,0,19,53
1500000US245102501021,245102501021,"Block Group 1, Census Tract 2501.02, Baltimore city, Maryland",1111,87,960,9,13,2,4,36
1500000US245102501022,245102501022,"Block Group 2, Census Tract 2501.02, Baltimore city, Maryland",1799,154,1578,3,15,0,31,18
1500000US245102501031,245102501031,"Block Group 1, Census Tract 2501.03, Baltimore city, Maryland",1452,1003,390,8,14,3,10,24
1500000US245102501032,245102501032,"Block Group 2, Census Tract 2501.03, Baltimore city, Maryland",839,674,102,1,23,1,13,25
1500000US245102501033,245102501033,"Block Group 3, Census Tract 2501.03, Baltimore city, Maryland",850,683,123,4,9,0,5,26
1500000US245102501034,245102501034,"Block Group 4, Census Tract 2501.03, Baltimore city, Maryland",909,551,283,4,27,1,13,30
1500000US245102502031,245102502031,"Block Group 1, Census Tract 2502.03, Baltimore city, Maryland",975,23,928,0,5,0,9,10
1500000US245102502032,245102502032,"Block Group 2, Census Tract 2502.03, Baltimore city, Maryland",1043,39,963,4,3,0,8,26
1500000US245102502041,245102502041,"Block Group 1, Census Tract 2502.04, Baltimore city, Maryland",1538,6,1519,2,0,0,0,11
1500000US245102502042,245102502042,"Block Group 2, Census Tract 2502.04, Baltimore city, Maryland",2587,15,2538,3,0,1,9,21
1500000US245102502051,245102502051,"Block Group 1, Census Tract 2502.05, Baltimore city, Maryland",195,101,78,1,6,0,7,2
1500000US245102502052,245102502052,"Block Group 2, Census Tract 2502.05, Baltimore city, Maryland",1381,248,915,5,35,1,149,28
1500000US245102502053,245102502053,"Block Group 3, Census Tract 2502.05, Baltimore city, Maryland",893,333,471,2,3,0,64,20
1500000US245102502054,245102502054,"Block Group 4, Census Tract 2502.05, Baltimore city, Maryland",1327,528,620,3,19,1,123,33
1500000US245102502055,245102502055,"Block Group 5, Census Tract 2502.05, Baltimore city, Maryland",893,240,481,1,70,1,79,21
1500000US245102502061,245102502061,"Block Group 1, Census Tract 2502.06, Baltimore city, Maryland",810,597,133,11,24,1,20,24
1500000US245102502062,245102502062,"Block Group 2, Census Tract 2502.06, Baltimore city, Maryland",902,737,79,6,17,0,37,26
1500000US245102502063,245102502063,"Block Group 3, Census Tract 2502.06, Baltimore city, Maryland",878,682,131,2,18,3,22,20
1500000US245102502071,245102502071,"Block Group 1, Census Tract 2502.07, Baltimore city, Maryland",1206,43,1108,2,9,0,23,21
1500000US245102502072,245102502072,"Block Group 2, Census Tract 2502.07, Baltimore city, Maryland",853,17,797,5,3,0,11,20
1500000US245102503011,245102503011,"Block Group 1, Census Tract 2503.01, Baltimore city, Maryland",985,187,751,8,7,0,8,24
1500000US245102503012,245102503012,"Block Group 2, Census Tract 2503.01, Baltimore city, Maryland",1445,25,1388,3,3,0,0,26
1500000US245102503031,245102503031,"Block Group 1, Census Tract 2503.03, Baltimore city, Maryland",661,532,88,5,16,0,11,9
1500000US245102503032,245102503032,"Block Group 2, Census Tract 2503.03, Baltimore city, Maryland",1021,695,188,12,47,5,25,49
1500000US245102503033,245102503033,"Block Group 3, Census Tract 2503.03, Baltimore city, Maryland",642,503,81,1,22,1,14,20
1500000US245102504011,245102504011,"Block Group 1, Census Tract 2504.01, Baltimore city, Maryland",1637,1002,489,13,16,0,42,75
1500000US245102504012,245102504012,"Block Group 2, Census Tract 2504.01, Baltimore city, Maryland",936,677,152,6,48,0,22,31
1500000US245102504013,245102504013,"Block Group 3, Census Tract 2504.01, Baltimore city, Maryland",1250,743,260,3,43,0,125,76
1500000US245102504021,245102504021,"Block Group 1, Census Tract 2504.02, Baltimore city, Maryland",1390,572,712,6,22,1,23,54
1500000US245102504022,245102504022,"Block Group 2, Census Tract 2504.02, Baltimore city, Maryland",995,69,867,2,0,0,4,53
1500000US245102504023,245102504023,"Block Group 3, Census Tract 2504.02, Baltimore city, Maryland",1404,727,405,3,6,1,200,62
1500000US245102504024,245102504024,"Block Group 4, Census Tract 2504.02, Baltimore city, Maryland",1141,634,399,11,4,0,40,53
1500000US245102505001,245102505001,"Block Group 1, Census Tract 2505, Baltimore city, Maryland",2,0,2,0,0,0,0,0
1500000US245102505002,245102505002,"Block Group 2, Census Tract 2505, Baltimore city, Maryland",122,79,38,0,1,0,0,4
1500000US245102505003,245102505003,"Block Group 3, Census Tract 2505, Baltimore city, Maryland",2156,1405,484,15,76,0,54,122
1500000US245102505004,245102505004,"Block Group 4, Census Tract 2505, Baltimore city, Maryland",1301,743,413,13,20,0,33,79
1500000US245102505005,245102505005,"Block Group 5, Census Tract 2505, Baltimore city, Maryland",1887,748,971,10,17,0,50,91
1500000US245102506001,245102506001,"Block Group 1, Census Tract 2506, Baltimore city, Maryland",22,17,1,0,0,0,4,0
1500000US245102601011,245102601011,"Block Group 1, Census Tract 2601.01, Baltimore city, Maryland",837,447,361,3,11,0,5,10
1500000US245102601012,245102601012,"Block Group 2, Census Tract 2601.01, Baltimore city, Maryland",835,342,461,3,15,0,0,14
1500000US245102601013,245102601013,"Block Group 3, Census Tract 2601.01, Baltimore city, Maryland",1302,186,1066,4,5,0,10,31
1500000US245102601014,245102601014,"Block Group 4, Census Tract 2601.01, Baltimore city, Maryland",740,215,503,2,4,0,8,8
1500000US245102601015,245102601015,"Block Group 5, Census Tract 2601.01, Baltimore city, Maryland",1049,429,557,4,26,0,11,22
1500000US245102601021,245102601021,"Block Group 1, Census Tract 2601.02, Baltimore city, Maryland",1123,81,1020,0,6,0,0,16
1500000US245102601022,245102601022,"Block Group 2, Census Tract 2601.02, Baltimore city, Maryland",840,75,747,2,0,0,3,13
1500000US245102601023,245102601023,"Block Group 3, Census Tract 2601.02, Baltimore city, Maryland",649,66,554,2,7,0,7,13
1500000US245102601024,245102601024,"Block Group 4, Census Tract 2601.02, Baltimore city, Maryland",922,227,663,1,3,0,0,28
1500000US245102601025,245102601025,"Block Group 5, Census Tract 2601.02, Baltimore city, Maryland",1377,254,1039,7,13,0,18,46
1500000US245102602011,245102602011,"Block Group 1, Census Tract 2602.01, Baltimore city, Maryland",1042,258,739,1,10,0,22,12
1500000US245102602012,245102602012,"Block Group 2, Census Tract 2602.01, Baltimore city, Maryland",981,165,752,3,21,0,11,29
1500000US245102602013,245102602013,"Block Group 3, Census Tract 2602.01, Baltimore city, Maryland",824,102,675,8,1,1,14,23
1500000US245102602014,245102602014,"Block Group 4, Census Tract 2602.01, Baltimore city, Maryland",2269,104,2004,7,92,0,2,60
1500000US245102602021,245102602021,"Block Group 1, Census Tract 2602.02, Baltimore city, Maryland",652,67,572,2,5,0,1,5
1500000US245102602022,245102602022,"Block Group 2, Census Tract 2602.02, Baltimore city, Maryland",2308,213,1739,10,253,1,12,80
1500000US245102602023,245102602023,"Block Group 3, Census Tract 2602.02, Baltimore city, Maryland",1733,114,1583,3,7,0,6,20
1500000US245102602024,245102602024,"Block Group 4, Census Tract 2602.02, Baltimore city, Maryland",1244,129,1079,4,8,1,9,14
1500000US245102602031,245102602031,"Block Group 1, Census Tract 2602.03, Baltimore city, Maryland",1870,86,1696,4,39,0,0,45
1500000US245102602032,245102602032,"Block Group 2, Census Tract 2602.03, Baltimore city, Maryland",960,116,821,4,8,0,1,10
1500000US245102603011,245102603011,"Block Group 1, Census Tract 2603.01, Baltimore city, Maryland",843,68,763,3,2,0,1,6
1500000US245102603012,245102603012,"Block Group 2, Census Tract 2603.01, Baltimore city, Maryland",1043,83,944,1,2,0,4,9
1500000US245102603013,245102603013,"Block Group 3, Census Tract 2603.01, Baltimore city, Maryland",824,65,736,3,0,0,5,15
1500000US245102603014,245102603014,"Block Group 4, Census Tract 2603.01, Baltimore city, Maryland",773,43,704,2,2,0,12,10
1500000US245102603015,245102603015,"Block Group 5, Census Tract 2603.01, Baltimore city, Maryland",1450,84,1339,2,9,0,4,12
1500000US245102603021,245102603021,"Block Group 1, Census Tract 2603.02, Baltimore city, Maryland",649,46,598,0,1,0,0,4
1500000US245102603022,245102603022,"Block Group 2, Census Tract 2603.02, Baltimore city, Maryland",910,100,796,1,5,0,1,7
1500000US245102603023,245102603023,"Block Group 3, Census Tract 2603.02, Baltimore city, Maryland",791,51,730,1,1,0,1,7
1500000US245102603024,245102603024,"Block Group 4, Census Tract 2603.02, Baltimore city, Maryland",1958,120,1789,6,10,0,11,22
1500000US245102603025,245102603025,"Block Group 5, Census Tract 2603.02, Baltimore city, Maryland",728,70,635,1,2,0,1,19
1500000US245102603026,245102603026,"Block Group 6, Census Tract 2603.02, Baltimore city, Maryland",1058,56,963,0,12,0,10,17
1500000US245102603031,245102603031,"Block Group 1, Census Tract 2603.03, Baltimore city, Maryland",778,217,492,12,2,0,28,27
1500000US245102604011,245102604011,"Block Group 1, Census Tract 2604.01, Baltimore city, Maryland",1044,812,27,10,3,1,131,60
1500000US245102604012,245102604012,"Block Group 2, Census Tract 2604.01, Baltimore city, Maryland",1641,1307,52,26,4,4,184,64
1500000US245102604013,245102604013,"Block Group 3, Census Tract 2604.01, Baltimore city, Maryland",545,406,16,12,7,3,77,24
1500000US245102604021,245102604021,"Block Group 1, Census Tract 2604.02, Baltimore city, Maryland",1496,47,1378,12,12,2,10,35
1500000US245102604022,245102604022,"Block Group 2, Census Tract 2604.02, Baltimore city, Maryland",1152,109,989,6,7,0,9,32
1500000US245102604031,245102604031,"Block Group 1, Census Tract 2604.03, Baltimore city, Maryland",1536,41,1444,2,10,0,18,21
1500000US245102604032,245102604032,"Block Group 2, Census Tract 2604.03, Baltimore city, Maryland",39,16,19,0,0,0,4,0
1500000US245102604041,245102604041,"Block Group 1, Census Tract 2604.04, Baltimore city, Maryland",14,9,4,0,0,0,1,0
1500000US245102604042,245102604042,"Block Group 2, Census Tract 2604.04, Baltimore city, Maryland",580,303,126,4,14,1,110,22
1500000US245102604043,245102604043,"Block Group 3, Census Tract 2604.04, Baltimore city, Maryland",1402,407,460,36,64,1,367,67
1500000US245102605011,245102605011,"Block Group 1, Census Tract 2605.01, Baltimore city, Maryland",2367,1535,266,7,131,0,351,77
1500000US245102605012,245102605012,"Block Group 2, Census Tract 2605.01, Baltimore city, Maryland",1494,1008,50,14,26,1,346,49
1500000US245102605013,245102605013,"Block Group 3, Census Tract 2605.01, Baltimore city, Maryland",1014,825,52,5,16,1,89,26
1500000US245102606041,245102606041,"Block Group 1, Census Tract 2606.04, Baltimore city, Maryland",597,148,382,1,2,0,47,17
1500000US245102606042,245102606042,"Block Group 2, Census Tract 2606.04, Baltimore city, Maryland",417,240,104,6,12,0,42,13
1500000US245102606043,245102606043,"Block Group 3, Census Tract 2606.04, Baltimore city, Maryland",451,71,337,1,0,0,21,21
1500000US245102606051,245102606051,"Block Group 1, Census Tract 2606.05, Baltimore city, Maryland",1197,895,93,29,53,0,69,58
1500000US245102606052,245102606052,"Block Group 2, Census Tract 2606.05, Baltimore city, Maryland",1726,1062,343,28,18,1,231,43
